Transaction_ID,Customer_Name,Application_Date,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose_Text,Risk_Analyst_Note,Default_Status
7g8h9i0j-k1l2-4m3n-o4p5-q6r7s8t9u0v2,Charlotte Hernandez,2024-03-01,180000.0,830,49000.0,Business Loan,"Despite high loan amount, applicant is low risk.",0
w2x3y4z5-a6b7-4c8d-e9f0-1a2b3c4d5e7g,Lucas Lopez,2023-06-20,78000.0,690,39000.0,Debt Consolidation,Debt-to-income ratio appears acceptable.,0
b3c4d5e6-f7a8-4b9c-8d0e-1f2a3b4c5d7f,Isabella Gonzalez,2022-11-11,48000.0,610,43000.0,Major Purchase,High risk due to large loan on a modest income.,1
d5e6f7a8-b9c0-4d1e-2f3a-4b5c6d7e8f0b,Leo Wilson,2023-09-05,135000.0,760,15000.0,Vacation,Applicant profile is strong and poses minimal risk.,0
g9h0i1j2-k3l4-4m5n-o6p7-q8r9s0t1u2v4,Mia Anderson,2024-04-10,59000.0,595,10000.0,Education,"Credit score is borderline, requires manual review.",1
w4x5y6z7-a8b9-4c0d-e1f2-a3b4c5d6e7f9,Henry Thomas,2022-07-29,92000.0,710,28000.0,Home Improvement,"Solid applicant, approved for automated processing.",0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c6f,Luna Taylor,2023-02-17,65000.0,630,35000.0,Debt Consolidation,"Standard risk profile, proceeding with review.",0
f6e5d4c3-b2a1-4f8e-9d0c-1b2a3f4e5d8e,Theodore Moore,2023-12-03,41000.0,540,20000.0,Car Financing,High risk profile due to low credit score.,1
7g8h9i0j-k1l2-4m3n-o4p5-q6r7s8t9u0v3,Evelyn Jackson,2022-10-21,165000.0,780,49500.0,Major Purchase,Loan is large but well-supported by income and credit.,0
w2x3y4z5-a6b7-4c8d-e9f0-1a2b3c4d5e8h,James Martin,2024-05-02,88000.0,670,42500.0,Business Loan,High loan amount for this income level.,1
a1b2c3d4-e5f6-4a9b-8c7d-1e2f3a4b5c6d,Jennifer Smith,2023-05-15,45000.75,585,15200.5,Debt Consolidation,Low credit score poses a significant risk.,1
f1e2d3c4-b5a6-4f9e-8d7c-6b5a4f3e2d1c,Michael Johnson,2024-01-22,125000.0,780,48500.0,Home Improvement,The requested loan amount is high relative to income.,1
9a8b7c6d-5e4f-4d3c-b2a1-0f9e8d7c6b5a,Mary Williams,2022-11-10,78000.5,690,25000.0,Car Purchase,"Standard application, meets all primary criteria.",0
1b2c3d4e-5f6a-4b9c-8d7e-9f0a1b2c3d4e,David Brown,2023-08-01,32000.0,450,8000.0,Medical Expenses,Low credit score and low income present a high risk.,1
c3d4e5f6-a7b8-4c9d-8e7f-6a5b4c3d2e1f,Patricia Jones,2024-03-22,180000.25,810,35000.0,Business Loan,Applicant has a strong credit history and stable income.,0
4e5f6a7b-8c9d-4e8f-9a6b-5c4d3e2f1a0b,Robert Garcia,2023-02-18,95000.0,715,41000.75,Debt Consolidation,The requested loan amount is high relative to income.,1
d6e7f8a9-b0c1-4d2e-b3f4-a5b6c7d8e9f0,Linda Miller,2023-09-05,62000.0,640,18000.0,Major Purchase,"Income is sufficient, but credit history has minor issues.",0
7f8a9b0c-1d2e-4f3a-8b9c-0d1e2f3a4b5c,William Davis,2024-04-30,210000.0,835,49500.0,Home Improvement,"High loan amount, but strong income and credit score mitigate risk.",0
a9b0c1d2-e3f4-4a5b-b6c7-d8e9f0a1b2c3,Elizabeth Rodriguez,2022-12-25,41000.0,550,12000.0,Vacation,Low credit score poses a significant risk.,1
0c1d2e3f-4a5b-4b6c-8d7e-9f0a1b2c3d4e,Joseph Martinez,2023-07-11,88000.8,705,30000.0,Car Purchase,"Standard application, meets all primary criteria.",0
e3f4a5b6-c7d8-4e9f-a0b1-c2d3e4f5a6b7,Susan Hernandez,2023-11-02,53000.0,610,22000.0,Debt Consolidation,"Income is sufficient, but credit history has minor issues.",0
5a6b7c8d-9e0f-4a1b-8c2d-3e4f5a6b7c8d,Richard Lopez,2024-02-14,145000.0,760,42000.0,Business Loan,The requested loan amount is high relative to income.,0
8d9e0f1a-2b3c-4d4e-b5f6-a7b8c9d0e1f2,Barbara Gonzalez,2023-06-20,35000.0,595,9500.0,Medical Expenses,Low credit score poses a significant risk.,1
f1a2b3c4-d5e6-4f7a-9b8c-7d6e5f4a3b2c,John Wilson,2024-05-01,110000.0,730,38000.0,Home Improvement,Applicant has a strong credit history and stable income.,0
2c3d4e5f-6a7b-4c8d-ae9f-0a1b2c3d4e5f,Jessica Anderson,2022-10-19,72000.0,670,19000.0,Wedding Expenses,"Standard application, meets all primary criteria.",0
5f6a7b8c-9d0e-4f1a-8b2c-3d4e5f6a7b8c,Charles Thomas,2023-04-08,49000.5,605,43000.0,Car Purchase,The requested loan amount is high relative to income.,1
b8c9d0e1-f2a3-4b4c-9d5e-6f7a8b9c0d1e,Sarah Taylor,2023-12-01,165000.0,795,50000.0,Major Purchase,"High loan amount, but strong income and credit score mitigate risk.",0
d0e1f2a3-b4c5-4d6e-bf7a-8b9c0d1e2f3a,Thomas Moore,2024-01-15,30500.0,510,5500.0,Debt Consolidation,Low credit score and low income present a high risk.,1
f2a3b4c5-d6e7-4f8a-9b9c-0d1e2f3a4b5c,Karen Garcia,2023-03-29,85000.0,680,28000.0,Education,"Income is sufficient, but credit history has minor issues.",0
4b5c6d7e-8f9a-4a0b-bc1d-2e3f4a5b6c7d,James Martinez,2022-09-12,130000.0,740,15000.0,Vacation,Applicant has a strong credit history and stable income.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-10-26,85000.5,720,25000.0,Debt Consolidation,Applicant has a strong credit history.,0
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Williams,2022-08-15,42000.0,580,15000.0,Car Purchase,Low credit score presents a significant risk.,1
12345678-90ab-cdef-0123-456789abcdef,David Brown,2024-01-20,150000.75,790,45000.0,Home Improvement,Loan amount is high relative to applicant's income.,1
fedcba98-7654-3210-fedc-ba9876543210,Susan Jones,2023-05-11,65000.0,650,30000.0,Medical Expenses,Standard risk profile identified for this application.,0
abcdef01-2345-6789-abcd-ef0123456789,Robert Garcia,2022-11-30,35000.25,510,8000.0,Major Purchase,Application flagged for high default probability.,1
09876543-21fe-dcba-0987-654321fedcba,Linda Miller,2023-02-18,220000.0,810,48000.0,Business Loan,"High loan amount, but income and credit are excellent.",0
aabbccdd-eeff-0011-2233-445566778899,William Davis,2024-03-01,78000.0,690,20000.0,Debt Consolidation,Solid applicant with a good debt-to-income ratio.,0
ffeeddcc-bbaa-9988-7766-554433221100,Jessica Rodriguez,2023-09-05,51000.0,610,42000.0,Home Improvement,High loan amount requested on a moderate income.,1
11223344-5566-7788-99aa-bbccddeeff00,Joseph Martinez,2022-07-22,95000.0,740,10000.0,Vacation,Low risk application with strong financials.,0
65b4a3c2-d1e0-f987-6543-210fedcba987,Patricia Hernandez,2023-12-12,39000.0,595,18000.0,Car Purchase,Borderline credit score requires further review.,1
7890abcd-ef01-2345-6789-abcdef012345,James Lopez,2024-04-10,180000.0,780,50000.0,Debt Consolidation,"Maximum loan amount requested, poses moderate risk.",0
cdef0123-4567-89ab-cdef-0123456789ab,Mary Gonzalez,2023-06-25,62000.0,670,22000.0,Student Loan Refinancing,Standard risk profile identified for this application.,0
543210fe-dcba-9876-5432-10fedcba9876,John Wilson,2022-10-02,45000.5,550,25000.0,Medical Expenses,Low credit score presents a significant risk.,1
9876fedc-ba98-7654-3210-fedcba987654,Barbara Johnson,2023-08-19,110000.0,760,35000.0,Home Improvement,Applicant has an excellent credit history.,0
456789ab-cdef-0123-4567-89abcdef0123,Richard Taylor,2024-02-28,31000.0,450,5000.0,Major Purchase,Very high risk profile due to low income and credit.,1
fedcba09-8765-4321-fedc-ba0987654321,Elizabeth Moore,2023-03-15,99000.0,710,41000.0,Debt Consolidation,Loan flagged due to high amount requested.,1
abcdef12-3456-7890-abcd-ef1234567890,Thomas Anderson,2022-12-01,75000.0,680,12000.0,Car Purchase,Standard risk profile identified for this application.,0
10293847-56af-becd-1029-384756afbecd,Maria Jackson,2024-05-01,250000.0,830,49000.0,Business Loan,"Top-tier applicant, but loan amount is at the maximum.",0
b0c9d8e7-f6a5-4321-b0c9-d8e7f6a54321,Charles White,2023-07-07,58000.0,630,39000.0,Home Improvement,Loan amount is high relative to applicant's income.,0
a1b3c5d7-e9f0-1234-a1b3-c5d7e9f01234,Nancy Harris,2022-09-14,48000.0,590,43000.0,Debt Consolidation,Application flagged for high default probability.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Olivia Johnson,2023-05-15,145000.5,780,25000.0,Home Improvement,Applicant has a strong credit history and stable income.,0
b2c3d4e5-f6a7-8901-2345-67890abcdef1,Liam Smith,2022-11-20,42000.75,585,15000.0,Debt Consolidation,Low credit score is a significant risk factor.,1
c3d4e5f6-a7b8-9012-3456-7890abcdef12,Noah Williams,2024-01-10,78000.0,690,48000.0,Car Purchase,High loan-to-income ratio noted.,1
d4e5f6a7-b8c9-0123-4567-890abcdef123,Emma Brown,2023-08-01,210000.25,820,35000.0,Major Purchase,Applicant has a strong credit history and stable income.,0
e5f6a7b8-c9d0-1234-5678-90abcdef1234,Oliver Jones,2022-09-05,55000.0,610,42500.5,Business Loan,High loan-to-income ratio noted.,1
f6a7b8c9-d0e1-2345-6789-0abcdef12345,Ava Garcia,2024-02-28,38000.9,450,8000.0,Medical Expenses,Low credit score is a significant risk factor.,1
0a1b2c3d-4e5f-6a7b-8c9d-0e1f2a3b4c5d,William Miller,2023-12-12,95000.0,710,12000.0,Vacation,Verified employment and income meet requirements.,0
1b2c3d4e-5f6a-7b8c-9d0e-1f2a3b4c5d6e,Sophia Davis,2023-03-21,180000.0,795,49500.0,Home Improvement,High loan-to-income ratio noted.,0
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,James Rodriguez,2022-07-30,62000.5,640,20000.0,Debt Consolidation,Credit score is borderline but income is sufficient.,0
3d4e5f6a-7b8c-9d0e-1f2a-3b4c5d6e7f80,Isabella Martinez,2024-04-01,48000.0,590,41000.0,Car Purchase,Low credit score is a significant risk factor.,1
4e5f6a7b-8c9d-0e1f-2a3b-4c5d6e7f8091,Benjamin Hernandez,2023-10-18,110000.0,730,30000.0,Wedding Expenses,Applicant has a strong credit history and stable income.,0
5f6a7b8c-9d0e-1f2a-3b4c-5d6e7f8091a2,Mia Lopez,2022-06-14,33000.0,520,18000.0,Education Loan,Low credit score is a significant risk factor.,1
6a7b8c9d-0e1f-2a3b-4c5d-6e7f8091a2b3,Lucas Gonzalez,2023-01-25,89000.8,685,46000.0,Business Loan,High loan-to-income ratio noted.,1
7b8c9d0e-1f2a-3b4c-5d6e-7f8091a2b3c4,Harper Wilson,2023-09-09,130000.0,750,22000.0,Major Purchase,Applicant has a strong credit history and stable income.,0
8c9d0e1f-2a3b-4c5d-6e7f-8091a2b3c4d5,Evelyn Anderson,2022-12-01,71000.0,660,39000.0,Home Improvement,High loan-to-income ratio noted.,0
9d0e1f2a-3b4c-5d6e-7f80-91a2b3c4d5e6,Alexander Thomas,2024-03-17,235000.0,845,49900.0,Car Purchase,Applicant has a strong credit history and stable income.,0
0e1f2a3b-4c5d-6e7f-8091-a2b3c4d5e6f7,Charlotte Taylor,2023-06-22,59000.0,625,10000.0,Medical Expenses,Credit score is borderline but income is sufficient.,0
1f2a3b4c-5d6e-7f80-91a2-b3c4d5e6f708,Henry Moore,2022-10-03,41000.0,555,25000.0,Debt Consolidation,Low credit score is a significant risk factor.,1
2a3b4c5d-6e7f-8091-a2b3-c4d5e6f70819,Amelia Jackson,2023-11-08,105000.0,700,47000.0,Major Purchase,High loan-to-income ratio noted.,1
3b4c5d6e-7f80-91a2-b3c4-d5e6f708192a,Elijah Martin,2024-02-05,68000.0,675,15000.0,Vacation,Credit score is borderline but income is sufficient.,0
a1b2c3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,Jennifer Williams,2023-04-15,45200.75,580,41500.0,Debt Consolidation,High risk due to low credit score and high loan amount.,1
f6e5d4c3-b2a1-4f0e-9d8c-7b6a5f4e3d2c,Michael Johnson,2022-11-20,155000.0,790,25000.0,Home Improvement,Solid credit profile and low debt-to-income ratio.,0
1a2b3c4d-5e6f-4789-a0b1-c2d3e4f5a6b7,Emily Brown,2024-01-05,78000.5,695,15000.0,Car Purchase,Applicant has a stable income source.,0
b7a6f5e4-d3c2-410a-b987-654321fedcba,Christopher Davis,2023-08-22,38500.0,520,8000.0,Medical Expenses,Credit history shows several late payments.,1
c8d9e0f1-a2b3-4c5d-8e9f-0a1b2c3d4e5f,Jessica Martinez,2022-09-30,95000.0,720,48000.0,Business Investment,Loan amount is high relative to annual income.,1
d9e0f1a2-b3c4-4d5e-8f9a-0b1c2d3e4f5a,David Rodriguez,2023-06-18,62000.0,640,22000.0,Debt Consolidation,Verified employment and consistent payment history.,0
e0f1a2b3-c4d5-4e5f-8a9b-0c1d2e3f4a5b,Sarah Garcia,2024-03-11,210000.0,810,49500.0,Major Purchase,Strong financial standing with significant assets.,0
f1a2b3c4-d5e6-4f5a-8b9c-0d1e2f3a4b5c,Daniel Miller,2022-12-01,49000.9,610,18000.0,Car Purchase,Applicant has a stable income source.,0
a2b3c4d5-e6f7-4a5b-8c9d-0e1f2a3b4c5d,Linda Jones,2023-10-02,32000.0,450,10000.0,Medical Expenses,High risk due to low credit score and short credit history.,1
b3c4d5e6-f7a8-4b5c-8d9e-0f1a2b3c4d5e,Robert Smith,2024-02-28,125000.0,765,35000.0,Home Improvement,Solid credit profile and low debt-to-income ratio.,0
c4d5e6f7-a8b9-4c5d-8e9f-0a1b2c3d4e5f,Patricia Brown,2023-03-14,88000.0,710,7500.0,Vacation,Purpose of loan is well-defined and reasonable.,0
d5e6f7a8-b9c0-4d5e-8f9a-0b1c2d3e4f5a,John Williams,2022-07-19,53000.0,595,28000.0,Debt Consolidation,Credit history shows several late payments.,1
e6f7a8b9-c0d1-4e5f-8a9b-0c1d2e3f4a5b,Mary Johnson,2023-09-05,180000.0,820,45000.0,Business Investment,Loan amount is high relative to annual income.,0
f7a8b9c0-d1e2-4f5a-8b9c-0d1e2f3a4b5c,James Davis,2024-05-01,68000.25,670,12000.0,Car Purchase,Applicant has a stable income source.,0
a8b9c0d1-e2f3-4a5b-8c9d-0e1f2a3b4c5d,Elizabeth Garcia,2022-10-10,41000.0,550,43000.0,Debt Consolidation,High risk due to low credit score and high loan amount.,1
b9c0d1e2-f3a4-4b5c-8d9e-0f1a2b3c4d5e,William Martinez,2023-12-25,99000.0,730,30000.0,Home Improvement,Solid credit profile and low debt-to-income ratio.,0
c0d1e2f3-a4b5-4c5d-8e9f-0a1b2c3d4e5f,Susan Miller,2023-01-30,35500.0,605,6000.0,Major Purchase,Applicant has a limited credit history.,0
d1e2f3a4-b5c6-4d5e-8f9a-0b1c2d3e4f5a,Richard Jones,2022-08-11,72000.0,680,41000.0,Business Investment,Loan amount is high relative to annual income.,0
e2f3a4b5-c6d7-4e5f-8a9b-0c1d2e3f4a5b,Karen Rodriguez,2023-07-07,48000.0,590,19000.0,Debt Consolidation,High risk due to low credit score.,1
f3a4b5c6-d7e8-4f5a-8b9c-0d1e2f3a4b5c,Thomas Smith,2024-04-20,165000.0,795,49999.0,Major Purchase,Strong financial standing with significant assets.,0
f47ac10b-58cc-4372-a567-0e02b2c3d479,Jennifer Williams,2023-01-15,45000.75,580,25000.0,Debt Consolidation,"Applicant has a low credit score, posing a significant risk.",1
6ba7b810-9dad-11d1-80b4-00c04fd430c8,Michael Smith,2022-11-20,125000.5,780,48000.0,Business Investment,The requested loan amount is high relative to the applicant's profile.,1
123e4567-e89b-12d3-a456-426614174000,Emily Jones,2023-08-05,85000.0,710,15000.0,Home Improvement,"Standard application, requires standard due diligence.",0
a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,David Brown,2022-03-12,180000.25,820,35000.0,Major Purchase,Strong applicant profile with high income and excellent credit.,0
347552a8-4357-4959-8422-773a4b9f5a0a,Sarah Davis,2023-10-01,52000.0,610,10000.0,Car Financing,Application meets standard criteria; cleared for processing.,0
982c2a9d-4340-41a4-9988-163e77e20d7a,James Wilson,2022-07-28,38000.9,550,45000.0,Medical Expenses,High loan amount and low credit score present a considerable risk.,1
e4a7b2d0-6c8e-4a63-8f9b-1e2c3d4f5a6b,Linda Martinez,2023-05-19,95000.0,730,20000.0,Vacation,Solid application with good credit and income.,0
f8c3d1a2-5b6e-4f7d-8c9a-0b1d2e3f4a5b,Robert Garcia,2022-01-30,65000.0,640,30000.0,Debt Consolidation,"Standard application, requires standard due diligence.",0
b4e3c2d1-a5f6-4e7d-8c9a-0b1d2e3f4a5c,Patricia Rodriguez,2023-09-11,31000.5,490,8000.0,Emergency Fund,"Applicant has a poor credit history, posing a high risk.",1
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,John Hernandez,2022-12-25,210000.0,850,49500.0,Real Estate Investment,The large loan is justified by the applicant's excellent profile.,0
c3b2a1d4-e5f6-4c7d-8a9b-0c1d2e3f4a5b,Mary Lopez,2023-02-08,72000.0,680,18000.0,Home Improvement,Application meets standard criteria; cleared for processing.,0
a1b2c3d4-e5f6-4a7d-8c9b-0d1e2f3a4b5c,William Gonzalez,2022-06-17,58000.0,620,41000.0,Business Startup,Loan amount is very high for the reported income level.,1
e5f6a1b2-c3d4-4b7d-8e9f-0a1b2c3d4e5f,Elizabeth Perez,2023-04-03,110000.0,750,22000.0,Car Financing,Strong candidate with excellent financial standing.,0
b2c3d4e5-f6a1-4c7d-8e9f-0a1b2c3d4e5f,Joseph Sanchez,2022-10-09,41000.0,590,12000.0,Debt Consolidation,"Applicant has a low credit score, posing a significant risk.",1
d4e5f6a1-b2c3-4d7e-8f9a-0b1c2d3e4f5a,Jessica Rivera,2023-07-21,98000.0,720,38000.0,Major Purchase,"Standard application, requires standard due diligence.",0
a4b5c6d7-e8f9-4a0b-8c1d-2e3f4a5b6c7d,Christopher Moore,2022-04-14,155000.0,790,50000.0,Home Renovation,The requested loan amount is high relative to the applicant's profile.,0
f9e8d7c6-b5a4-4987-8f6e-5d4c3b2a1f0e,Amanda Taylor,2023-06-30,62000.0,660,9000.0,Medical Expenses,Application meets standard criteria; cleared for processing.,0
1a2b3c4d-5e6f-4123-890a-bcdef1234567,Daniel Anderson,2022-09-01,49000.0,520,28000.0,Debt Consolidation,"Applicant has a poor credit history, posing a high risk.",1
7e6f5d4c-3b2a-4f0e-8d7c-6b5a4f9e8d7c,Melissa Thomas,2023-03-22,135000.0,765,15000.0,Vacation,Strong candidate with excellent financial standing.,0
cba98765-4321-4fed-ba09-87654321fedc,Matthew Jackson,2022-08-18,88000.0,690,43000.0,Business Investment,Loan amount is very high for the reported income level.,1
a1b2c3d4-e5f6-4a01-b8c9-d0e1f2a3b4c5,Olivia Smith,2023-10-26,175430.55,821,25000.0,Home Improvement,Credit history is excellent.,0
b2c3d4e5-f6a7-4b02-c9d0-e1f2a3b4c5d6,Liam Johnson,2022-08-15,38250.9,515,45100.2,Debt Consolidation,High loan amount requested relative to income.,1
c3d4e5f6-a7b8-4c03-d0e1-f2a3b4c5d6e7,Emma Williams,2024-01-05,89500.0,690,32000.0,Car Purchase,Further review of credit history required.,0
d4e5f6a7-b8c9-4d04-e1f2-a3b4c5d6e7f8,Noah Brown,2023-08-21,42100.75,595,10000.0,Medical Expenses,Applicant has a limited credit history.,1
e5f6a7b8-c9d0-4e05-f2a3-b4c5d6e7f8g9,Amelia Jones,2022-11-30,210300.25,790,48500.0,Business Startup,"Low risk profile, recommend approval.",0
f6a7b8c9-d0e1-4f06-a3b4-c5d6e7f8g9h0,Oliver Garcia,2023-05-19,65400.0,610,39000.5,Major Purchase,Some late payments noted in the past.,0
a7b8c9d0-e1f2-4a07-b4c5-d6e7f8g9h0i1,Ava Miller,2024-02-11,31200.8,450,8000.0,Emergency Fund,"High risk profile, proceed with caution.",1
b8c9d0e1-f2a3-4b08-c5d6-e7f8g9h0i1j2,Elijah Davis,2022-09-01,125600.0,745,41500.0,Home Improvement,Income to debt ratio is favorable.,0
c9d0e1f2-a3b4-4c09-d6e7-f8g9h0i1j2k3,Sophia Rodriguez,2023-12-08,95000.0,655,49000.0,Debt Consolidation,High loan amount requested relative to income.,1
d0e1f2a3-b4c5-4d0a-e7f8-g9h0i1j2k3l4,Mateo Martinez,2023-03-25,52300.4,630,15000.0,Car Purchase,Further review of credit history required.,0
e1f2a3b4-c5d6-4e0b-f8g9-h0i1j2k3l4m5,Isabella Hernandez,2022-07-14,198750.0,840,49500.0,Business Startup,Applicant shows strong financial stability.,0
f2a3b4c5-d6e7-4f0c-g9h0-i1j2k3l4m5n6,Lucas Lopez,2024-04-01,33500.0,540,7500.0,Medical Expenses,Applicant has a limited credit history.,1
a3b4c5d6-e7f8-4a0d-h0i1-j2k3l4m5n6o7,Mia Gonzalez,2023-01-18,78900.5,680,28000.0,Tuition Fees,Income to debt ratio is favorable.,0
b4c5d6e7-f8g9-4b0e-i1j2-k3l4m5n6o7p8,Levi Wilson,2022-10-02,45000.0,599,41000.0,Debt Consolidation,"High risk profile, proceed with caution.",1
c5d6e7f8-g9h0-4c0f-j2k3-l4m5n6o7p8q9,Charlotte Anderson,2023-06-22,145000.0,760,44000.0,Home Improvement,"Low risk profile, recommend approval.",0
d6e7f8g9-h0i1-4d10-k3l4-m5n6o7p8q9r0,Asher Thomas,2023-11-07,62000.0,640,22000.0,Major Purchase,Further review of credit history required.,0
e7f8g9h0-i1j2-4e11-l4m5-n6o7p8q9r0s1,Luna Taylor,2022-06-09,30500.0,380,5500.0,Emergency Fund,"High risk profile, proceed with caution.",1
f8g9h0i1-j2k3-4f12-m5n6-o7p8q9r0s1t2,James Moore,2024-03-14,180000.0,795,35000.0,Business Startup,Applicant shows strong financial stability.,0
a9h0i1j2-k3l4-4a13-n6o7-p8q9r0s1t2u3,Evelyn Jackson,2023-09-30,58500.88,580,30000.0,Debt Consolidation,Some late payments noted in the past.,1
b0i1j2k3-l4m5-4b14-o7p8-q9r0s1t2u3v4,Leo Martin,2022-12-25,99999.99,710,49999.99,Home Improvement,Income to debt ratio is favorable.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-05-15,45200.75,585,15000.0,Car Purchase,High-risk profile due to low credit score; requires further review.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Johnson,2022-11-20,185000.5,810,48000.0,Home Improvement,Applicant shows excellent credit history and financial stability.,0
11223344-5566-7788-99aa-bbccddeeff00,Linda Williams,2024-01-10,85000.0,715,25000.0,Debt Consolidation,Solid credit profile with consistent payment history.,0
ccddeeff-0011-2233-4455-66778899aabb,Robert Brown,2023-08-01,38000.25,450,49500.0,Business Loan,High-risk profile due to low credit score; requires further review.,1
99887766-5544-3322-1100-ffeeddccbbaa,Patricia Jones,2022-09-25,125000.0,760,10000.0,Vacation,Applicant shows excellent credit history and financial stability.,0
abcdef12-3456-7890-abcd-ef1234567890,James Garcia,2023-02-18,65000.0,680,38000.0,Medical Expenses,"Acceptable credit risk, recommend standard verification.",0
09876543-21fe-dcba-0987-654321fedcba,Mary Miller,2024-03-05,210000.5,790,49000.0,Major Purchase,Applicant shows excellent credit history and financial stability.,0
fedcba98-7654-3210-fedc-ba9876543210,John Davis,2023-10-30,52000.0,595,20000.0,Educational Expenses,High-risk profile due to low credit score; requires further review.,1
5a6b7c8d-9e0f-1a2b-3c4d-5e6f7a8b9c0d,Barbara Rodriguez,2022-12-12,95000.0,730,42000.0,Home Improvement,Solid credit profile with consistent payment history.,1
f1e2d3c4-b5a6-9876-5432-10fedcba9876,William Martinez,2023-07-22,78000.0,655,18000.0,Car Purchase,"Acceptable credit risk, recommend standard verification.",0
1234abcd-ef56-7890-1234-abcdef123456,Elizabeth Hernandez,2022-08-14,31000.0,510,8000.0,Medical Expenses,High-risk profile due to low credit score; requires further review.,1
cba98765-4321-fedc-ba98-76543210fedc,David Lopez,2024-02-28,145000.0,780,35000.0,Debt Consolidation,Applicant shows excellent credit history and financial stability.,0
78901234-5678-90ab-cdef-1234567890ab,Susan Gonzalez,2023-04-01,48000.0,610,12000.0,Major Purchase,"Acceptable credit risk, recommend standard verification.",0
ab12cd34-ef56-ab78-cd90-ef12ab34cd56,Joseph Wilson,2022-10-05,99000.0,690,46000.0,Business Loan,"Acceptable credit risk, recommend standard verification.",1
1a2b3c4d-5e6f-7a8b-9c0d-1a2b3c4d5e6f,Jessica Anderson,2023-09-11,160000.0,825,50000.0,Home Improvement,Applicant shows excellent credit history and financial stability.,0
6f5e4d3c-2b1a-0d9c-8b7a-6f5e4d3c2b1a,Thomas Taylor,2024-01-02,62000.0,640,22000.0,Vacation,"Acceptable credit risk, recommend standard verification.",0
987fedcba-1098-7654-3210-fedcba987654,Sarah Moore,2023-06-19,41000.0,550,41500.0,Car Purchase,High-risk profile due to low credit score; requires further review.,1
10203040-5060-7080-90a0-b0c0d0e0f000,Charles Jackson,2022-07-07,115000.0,745,30000.0,Debt Consolidation,Solid credit profile with consistent payment history.,0
aabbccdd-eeff-0011-2233-445566778899,Karen Martin,2023-12-01,88000.0,670,7500.0,Educational Expenses,"Acceptable credit risk, recommend standard verification.",0
fedcba09-8765-4321-0fed-cba987654321,Richard Thomas,2024-04-01,240000.0,840,49500.0,Major Purchase,Applicant shows excellent credit history and financial stability.,0
